sample,true,geodesic_tasks,geodesic_order,geodesic_ok,stock_tasks,stock_order,stock_ok,geodesic_precision,geodesic_recall,geodesic_f1,geodesic_jaccard,geodesic_hallucination,geodesic_omission,stock_precision,stock_recall,stock_f1,stock_jaccard,stock_hallucination,stock_omission
11,claim_rewards|borrow|add_liquidity,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,repay|deposit|claim_rewards|borrow|remove_liquidity|add_liquidity|withdraw,0,add_liquidity|claim_rewards,claim_rewards|add_liquidity,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
12,withdraw|swap,deposit|withdraw|repay|swap|add_liquidity|remove_liquidity,withdraw|deposit|swap|add_liquidity|repay|remove_liquidity,0,deposit|withdraw|swap,withdraw|deposit|swap,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
13,repay,withdraw|borrow|repay|swap|remove_liquidity|claim_rewards,swap|repay|borrow|withdraw|remove_liquidity|claim_rewards,0,withdraw|borrow|remove_liquidity,borrow|withdraw|remove_liquidity,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14,borrow,deposit|borrow|swap|claim_rewards,borrow|claim_rewards|swap|deposit,0,deposit|borrow,borrow|deposit,0,0.25,1.0,0.4,0.25,0.75,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
15,withdraw|claim_rewards,withdraw|repay|swap|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|repay|withdraw|claim_rewards|swap|remove_liquidity,0,withdraw|claim_rewards,withdraw|claim_rewards,1,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0
16,remove_liquidity|add_liquidity|claim_rewards,deposit|withdraw|repay|swap|add_liquidity|remove_liquidity|claim_rewards,deposit|remove_liquidity|repay|add_liquidity|swap|claim_rewards|withdraw,0,deposit|add_liquidity|remove_liquidity,deposit|remove_liquidity|add_liquidity,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
17,withdraw|claim_rewards,deposit|withdraw|borrow|remove_liquidity|claim_rewards,borrow|withdraw|claim_rewards|remove_liquidity|deposit,0,withdraw|remove_liquidity|claim_rewards,withdraw|claim_rewards|remove_liquidity,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
18,remove_liquidity|add_liquidity|repay,deposit|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|deposit|add_liquidity|claim_rewards|repay|borrow,0,repay,repay,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666
19,repay,withdraw|repay|swap|add_liquidity|remove_liquidity|claim_rewards,swap|remove_liquidity|add_liquidity|repay|withdraw|claim_rewards,0,withdraw|repay|add_liquidity,add_liquidity|repay|withdraw,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
20,remove_liquidity,withdraw|swap|remove_liquidity|claim_rewards,swap|remove_liquidity|withdraw|claim_rewards,0,withdraw|swap|remove_liquidity|claim_rewards,swap|remove_liquidity|withdraw|claim_rewards,0,0.25,1.0,0.4,0.25,0.75,0.0,0.25,1.0,0.4,0.25,0.75,0.0
21,withdraw|add_liquidity,withdraw|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|withdraw|add_liquidity|remove_liquidity|borrow|repay,0,withdraw|add_liquidity,withdraw|add_liquidity,1,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0
22,deposit,deposit|withdraw|borrow|repay|swap|remove_liquidity,withdraw|deposit|remove_liquidity|borrow|repay|swap,0,borrow|remove_liquidity,remove_liquidity|borrow,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23,add_liquidity|remove_liquidity,withdraw|borrow|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|add_liquidity|borrow|remove_liquidity|withdraw,0,withdraw|borrow|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|add_liquidity|borrow|remove_liquidity|withdraw,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0
24,borrow|swap,deposit|borrow|swap|add_liquidity|claim_rewards,add_liquidity|borrow|swap|deposit|claim_rewards,0,deposit|add_liquidity,add_liquidity|deposit,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
25,withdraw|swap,deposit|withdraw|swap|claim_rewards,deposit|withdraw|claim_rewards|swap,0,withdraw|swap,withdraw|swap,1,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0
26,add_liquidity|deposit,deposit|borrow|repay|swap|add_liquidity|claim_rewards,add_liquidity|claim_rewards|deposit|borrow|repay|swap,0,deposit|borrow|swap|add_liquidity|claim_rewards,add_liquidity|claim_rewards|deposit|borrow|swap,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0
27,repay|claim_rewards,deposit|withdraw|borrow|repay|swap|remove_liquidity|claim_rewards,withdraw|repay|swap|claim_rewards|borrow|remove_liquidity|deposit,0,claim_rewards,claim_rewards,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.5
28,add_liquidity|deposit|borrow,deposit|withdraw|borrow|repay|add_liquidity,repay|add_liquidity|deposit|borrow|withdraw,0,deposit|borrow|add_liquidity,add_liquidity|deposit|borrow,1,0.6,1.0,0.7499999999999999,0.6,0.4,0.0,1.0,1.0,1.0,1.0,0.0,0.0
29,remove_liquidity|add_liquidity,deposit|repay|swap|add_liquidity|remove_liquidity|claim_rewards,swap|remove_liquidity|claim_rewards|add_liquidity|repay|deposit,0,swap|add_liquidity|claim_rewards,swap|claim_rewards|add_liquidity,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.5,0.4,0.25,0.6666666666666666,0.5
30,add_liquidity|claim_rewards,add_liquidity|remove_liquidity|claim_rewards,add_liquidity|remove_liquidity|claim_rewards,0,add_liquidity|remove_liquidity|claim_rewards,add_liquidity|remove_liquidity|claim_rewards,0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
31,deposit|claim_rewards|repay,deposit|withdraw|borrow|repay|claim_rewards,deposit|claim_rewards|withdraw|repay|borrow,0,deposit|repay,deposit|repay,0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
32,deposit|repay,deposit|withdraw|borrow|repay|swap|claim_rewards,deposit|claim_rewards|repay|withdraw|swap|borrow,0,deposit|repay|claim_rewards,deposit|claim_rewards|repay,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
33,swap|withdraw|deposit,deposit|withdraw|borrow|repay|swap|claim_rewards,repay|swap|borrow|withdraw|claim_rewards|deposit,0,deposit|withdraw|swap,swap|withdraw|deposit,1,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0
34,repay|add_liquidity|borrow,deposit|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,deposit|repay|add_liquidity|borrow|swap|remove_liquidity|claim_rewards,0,borrow|repay|add_liquidity,repay|add_liquidity|borrow,1,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,0.0,0.0
35,remove_liquidity|repay,deposit|borrow|repay|swap|add_liquidity|remove_liquidity,deposit|remove_liquidity|repay|borrow|add_liquidity|swap,0,repay|remove_liquidity,remove_liquidity|repay,1,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0
36,remove_liquidity,deposit|withdraw|repay|add_liquidity|remove_liquidity,remove_liquidity|withdraw|add_liquidity|repay|deposit,0,remove_liquidity,remove_liquidity,1,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0
37,borrow|remove_liquidity,borrow|repay|remove_liquidity|claim_rewards,repay|borrow|remove_liquidity|claim_rewards,0,borrow|remove_liquidity,borrow|remove_liquidity,1,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0
38,borrow|repay|remove_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity,add_liquidity|borrow|repay|swap|remove_liquidity|withdraw|deposit,0,borrow|repay|swap|remove_liquidity,borrow|repay|swap|remove_liquidity,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0
39,swap|remove_liquidity|deposit,deposit|swap|remove_liquidity|claim_rewards,swap|remove_liquidity|deposit|claim_rewards,0,deposit|swap|remove_liquidity,swap|remove_liquidity|deposit,1,0.75,1.0,0.8571428571428571,0.75,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0
40,swap|claim_rewards|add_liquidity,withdraw|borrow|repay|swap|add_liquidity|claim_rewards,withdraw|swap|repay|claim_rewards|add_liquidity|borrow,0,borrow|swap|add_liquidity|claim_rewards,swap|claim_rewards|add_liquidity|borrow,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0
41,repay,deposit|withdraw|borrow|repay|add_liquidity|claim_rewards,add_liquidity|repay|claim_rewards|withdraw|borrow|deposit,0,repay|claim_rewards,repay|claim_rewards,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
42,claim_rewards,deposit|withdraw|add_liquidity|claim_rewards,deposit|claim_rewards|add_liquidity|withdraw,0,add_liquidity|claim_rewards,claim_rewards|add_liquidity,0,0.25,1.0,0.4,0.25,0.75,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
43,add_liquidity|withdraw|borrow,withdraw|borrow|repay|swap|add_liquidity|claim_rewards,add_liquidity|claim_rewards|withdraw|borrow|swap|repay,0,withdraw|borrow|swap|add_liquidity,add_liquidity|withdraw|borrow|swap,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0
44,swap|remove_liquidity|repay,deposit|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,swap|remove_liquidity|add_liquidity|borrow|repay|deposit|claim_rewards,0,repay,repay,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666
45,repay|withdraw|borrow,deposit|withdraw|borrow|repay|add_liquidity|claim_rewards,deposit|repay|withdraw|borrow|claim_rewards|add_liquidity,0,withdraw|borrow|repay,repay|withdraw|borrow,1,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0
46,repay,deposit|withdraw|repay|swap|add_liquidity|remove_liquidity,repay|withdraw|swap|remove_liquidity|deposit|add_liquidity,0,repay,repay,1,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0
47,remove_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|swap|deposit|remove_liquidity|withdraw|repay|borrow|add_liquidity,0,remove_liquidity,remove_liquidity,1,0.125,1.0,0.2222222222222222,0.125,0.875,0.0,1.0,1.0,1.0,1.0,0.0,0.0
48,withdraw|add_liquidity,withdraw|borrow|add_liquidity|claim_rewards,borrow|withdraw|add_liquidity|claim_rewards,0,withdraw|add_liquidity|claim_rewards,withdraw|add_liquidity|claim_rewards,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
49,remove_liquidity|deposit|borrow,deposit|withdraw|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|withdraw|deposit|borrow|swap|claim_rewards|add_liquidity,0,deposit|borrow|swap|add_liquidity|claim_rewards,deposit|borrow|swap|claim_rewards|add_liquidity,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.4,0.6666666666666666,0.5,0.3333333333333333,0.6,0.3333333333333333
50,claim_rewards,deposit|borrow|swap|remove_liquidity|claim_rewards,swap|claim_rewards|deposit|remove_liquidity|borrow,0,claim_rewards,claim_rewards,1,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0
51,add_liquidity|swap,borrow|swap|add_liquidity,add_liquidity|borrow|swap,0,borrow|swap|add_liquidity,add_liquidity|borrow|swap,0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
52,repay|swap|add_liquidity,withdraw|repay|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|repay|swap|add_liquidity|withdraw|claim_rewards,0,repay|swap|add_liquidity,repay|swap|add_liquidity,1,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0
53,remove_liquidity|borrow,deposit|withdraw|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|add_liquidity|claim_rewards|borrow|swap|deposit|withdraw,0,deposit|withdraw|borrow|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|add_liquidity|claim_rewards|borrow|deposit|withdraw,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
54,withdraw|deposit,deposit|withdraw|swap,withdraw|deposit|swap,0,deposit|withdraw|swap,withdraw|deposit|swap,0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
55,repay,borrow|repay|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|repay|claim_rewards|borrow|remove_liquidity,0,remove_liquidity,remove_liquidity,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56,withdraw,deposit|withdraw|add_liquidity|claim_rewards,withdraw|add_liquidity|claim_rewards|deposit,0,withdraw|add_liquidity,withdraw|add_liquidity,0,0.25,1.0,0.4,0.25,0.75,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
57,repay,deposit|borrow|repay|swap|add_liquidity|claim_rewards,borrow|repay|swap|claim_rewards|add_liquidity|deposit,0,swap|claim_rewards,swap|claim_rewards,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0
58,swap|add_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|withdraw|swap|deposit|add_liquidity|claim_rewards|borrow|repay,0,deposit|swap|add_liquidity,swap|deposit|add_liquidity,0,0.25,1.0,0.4,0.25,0.75,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
59,claim_rewards|add_liquidity|remove_liquidity,withdraw|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,withdraw|claim_rewards|borrow|add_liquidity|remove_liquidity|repay,0,add_liquidity|remove_liquidity|claim_rewards,claim_rewards|add_liquidity|remove_liquidity,1,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0
60,deposit|withdraw|remove_liquidity,deposit|withdraw|borrow|swap|remove_liquidity|claim_rewards,claim_rewards|swap|deposit|borrow|withdraw|remove_liquidity,0,deposit|withdraw|borrow|swap|remove_liquidity,swap|deposit|borrow|withdraw|remove_liquidity,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0
61,add_liquidity|withdraw,withdraw|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|claim_rewards|remove_liquidity|withdraw,0,withdraw|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|claim_rewards|remove_liquidity|withdraw,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
62,remove_liquidity|swap|withdraw,withdraw|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|remove_liquidity|borrow|swap|withdraw|add_liquidity,0,withdraw|swap|remove_liquidity,remove_liquidity|swap|withdraw,1,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0
63,borrow|add_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity,deposit|remove_liquidity|borrow|swap|add_liquidity|repay|withdraw,0,withdraw|borrow|repay|swap|add_liquidity,borrow|swap|add_liquidity|repay|withdraw,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0
64,add_liquidity|borrow,borrow|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|add_liquidity|borrow|claim_rewards,0,borrow|add_liquidity,add_liquidity|borrow,1,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0
65,add_liquidity|remove_liquidity,deposit|borrow|add_liquidity|remove_liquidity,borrow|add_liquidity|remove_liquidity|deposit,0,add_liquidity|remove_liquidity,add_liquidity|remove_liquidity,1,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0
66,remove_liquidity,deposit|borrow|swap|remove_liquidity,remove_liquidity|deposit|borrow|swap,0,remove_liquidity,remove_liquidity,1,0.25,1.0,0.4,0.25,0.75,0.0,1.0,1.0,1.0,1.0,0.0,0.0
67,withdraw|deposit|swap,deposit|withdraw|swap|remove_liquidity,withdraw|deposit|swap|remove_liquidity,0,withdraw|swap,withdraw|swap,0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
68,add_liquidity|repay,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity,withdraw|add_liquidity|borrow|repay|deposit|remove_liquidity,0,borrow|repay|add_liquidity,add_liquidity|borrow|repay,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
69,add_liquidity|borrow,withdraw|borrow|repay|swap|add_liquidity|claim_rewards,repay|withdraw|add_liquidity|borrow|claim_rewards|swap,0,borrow|add_liquidity,add_liquidity|borrow,1,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0
70,borrow,deposit|borrow|swap|remove_liquidity|claim_rewards,borrow|swap|remove_liquidity|deposit|claim_rewards,0,deposit|borrow|claim_rewards,borrow|deposit|claim_rewards,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
71,repay,deposit|borrow|repay|swap|add_liquidity|claim_rewards,claim_rewards|repay|borrow|add_liquidity|deposit|swap,0,repay,repay,1,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0
72,claim_rewards|borrow,deposit|borrow|repay|swap|remove_liquidity|claim_rewards,deposit|claim_rewards|remove_liquidity|borrow|swap|repay,0,borrow|repay|remove_liquidity|claim_rewards,claim_rewards|remove_liquidity|borrow|repay,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
73,repay,withdraw|borrow|repay|swap|add_liquidity|remove_liquidity,borrow|remove_liquidity|repay|withdraw|swap|add_liquidity,0,withdraw|repay,repay|withdraw,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
74,claim_rewards|borrow,deposit|borrow|repay|swap|add_liquidity|claim_rewards,add_liquidity|claim_rewards|repay|deposit|borrow|swap,0,deposit|borrow|repay|add_liquidity|claim_rewards,add_liquidity|claim_rewards|repay|deposit|borrow,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0
75,claim_rewards,deposit|borrow|remove_liquidity|claim_rewards,remove_liquidity|claim_rewards|deposit|borrow,0,deposit|claim_rewards,claim_rewards|deposit,0,0.25,1.0,0.4,0.25,0.75,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
76,swap|borrow|claim_rewards,deposit|withdraw|borrow|repay|swap|remove_liquidity|claim_rewards,repay|swap|remove_liquidity|borrow|withdraw|claim_rewards|deposit,0,withdraw|swap|remove_liquidity|claim_rewards,swap|remove_liquidity|withdraw|claim_rewards,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.5,0.6666666666666666,0.5714285714285715,0.4,0.5,0.3333333333333333
77,withdraw|borrow|repay,deposit|withdraw|borrow|repay|swap|add_liquidity,deposit|withdraw|borrow|repay|swap|add_liquidity,0,withdraw|repay,withdraw|repay,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
78,claim_rewards|deposit|repay,deposit|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|claim_rewards|remove_liquidity|deposit|repay|borrow|swap,0,deposit|repay|remove_liquidity|claim_rewards,claim_rewards|remove_liquidity|deposit|repay,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0
79,withdraw,deposit|withdraw|borrow|remove_liquidity,withdraw|remove_liquidity|deposit|borrow,0,withdraw|remove_liquidity,withdraw|remove_liquidity,0,0.25,1.0,0.4,0.25,0.75,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
80,swap,deposit|withdraw|repay|swap|claim_rewards,swap|claim_rewards|deposit|withdraw|repay,0,swap|claim_rewards,swap|claim_rewards,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
81,add_liquidity|borrow|withdraw,withdraw|borrow|swap|add_liquidity|claim_rewards,add_liquidity|claim_rewards|swap|borrow|withdraw,0,withdraw|borrow|swap|add_liquidity,add_liquidity|swap|borrow|withdraw,0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0
82,add_liquidity|remove_liquidity|repay,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|borrow|swap|add_liquidity|remove_liquidity|withdraw|repay|deposit,0,repay|swap|add_liquidity|remove_liquidity,swap|add_liquidity|remove_liquidity|repay,0,0.375,1.0,0.5454545454545454,0.375,0.625,0.0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0
